2015-12-15 12:30:01,266  INFO Loading Plugin de.latlon.deejump.plugin.style.DeeChangeStylesPlugIn took 0,05s 
2015-12-15 12:30:01,281  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.style.CopyStylesPlugIn took 0,01s 
2015-12-15 12:30:01,297  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.style.PasteStylesPlugIn took 0,02s 
2015-12-15 12:30:01,589  INFO Loading Plugin de.latlon.deejump.plugin.style.LayerStyle2SLDPlugIn took 0,29s 
2015-12-15 12:30:01,667  INFO Loading Plugin de.latlon.deejump.plugin.SaveLegendPlugIn took 0,08s 
2015-12-15 12:30:01,667  INFO Loading Plugin org.openjump.core.ui.plugin.style.ImportArcMapStylePlugIn took 0,00s 
2015-12-15 12:30:01,683  INFO Loading Plugin org.openjump.core.ui.plugin.style.ImportSLDPlugIn took 0,02s 
2015-12-15 12:30:01,699  INFO Loading Plugin org.openjump.core.ui.plugin.layer.ChangeSRIDPlugIn took 0,02s 
2015-12-15 12:30:01,730  INFO Loading Plugin org.openjump.core.ui.plugin.layer.ExportLayerableEnvelopeAsGeometryPlugIn took 0,03s 
2015-12-15 12:30:01,824  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.OptionsPlugIn took 0,09s 
2015-12-15 12:30:01,839  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.BeanShellPlugIn took 0,01s 
2015-12-15 12:30:01,870  INFO Loading Plugin org.openjump.core.ui.plugin.customize.BeanToolsPlugIn took 0,03s 
2015-12-15 12:30:01,902  INFO Loading Plugin org.openjump.core.ui.plugin.customize.PythonToolsPlugIn took 0,03s 
2015-12-15 12:30:01,917  INFO Loading Plugin org.openjump.core.ui.plugin.view.EasyButtonsPlugin took 0,01s 
2015-12-15 12:30:01,933  INFO Loading Plugin com.vividsolutions.jump.workbench.plugin.StartMacroPlugIn took 0,02s 
2015-12-15 12:30:01,995  INFO Loading Plugin com.vividsolutions.jump.workbench.plugin.StopMacroPlugIn took 0,06s 
2015-12-15 12:30:02,011  INFO Loading Plugin com.vividsolutions.jump.workbench.plugin.RunMacroPlugIn took 0,02s 
2015-12-15 12:30:02,074  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.analysis.SpatialQueryPlugIn took 0,06s 
2015-12-15 12:30:02,182  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.analysis.AttributeQueryPlugIn took 0,11s 
2015-12-15 12:30:02,182  INFO Loading Plugin org.openjump.core.ui.plugin.queries.SimpleQueryPlugIn took 0,00s 
2015-12-15 12:30:02,198  INFO Loading Plugin org.openjump.core.ui.plugin.queries.SearchAllAttributes took 0,02s 
2015-12-15 12:30:02,229  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.analysis.BufferPlugIn took 0,03s 
2015-12-15 12:30:02,229  INFO Loading Plugin org.openjump.core.ui.plugin.tools.MultiRingBufferSelectedPlugIn took 0,00s 
2015-12-15 12:30:02,244  INFO Loading Plugin org.openjump.core.ui.plugin.tools.PlumePlugIn took 0,01s 
2015-12-15 12:30:02,260  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.analysis.OffsetCurvePlugIn took 0,02s 
2015-12-15 12:30:02,260  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.analysis.ConvexHullPlugIn took 0,00s 
2015-12-15 12:30:02,276  INFO Loading Plugin org.openjump.core.ui.plugin.tools.ConvexHullPlugIn took 0,02s 
2015-12-15 12:30:02,291  INFO Loading Plugin org.openjump.core.ui.plugin.tools.UnionByAttributePlugIn took 0,01s 
2015-12-15 12:30:02,291  INFO Loading Plugin org.openjump.core.ui.plugin.tools.DissolvePlugIn took 0,00s 
2015-12-15 12:30:02,416  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.analysis.GeometryFunctionPlugIn took 0,13s 
2015-12-15 12:30:02,432  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.analysis.OverlayPlugIn took 0,02s 
2015-12-15 12:30:02,448  INFO Loading Plugin org.openjump.core.ui.plugin.tools.IntersectPolygonLayersPlugIn took 0,02s 
2015-12-15 12:30:02,463  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.analysis.SpatialJoinPlugIn took 0,01s 
2015-12-15 12:30:02,479  INFO Loading Plugin org.openjump.core.ui.plugin.tools.JoinAttributesSpatiallyPlugIn took 0,02s 
2015-12-15 12:30:02,494  INFO Loading Plugin org.openjump.core.ui.plugin.tools.analysis.twolayers.CalculateDistancesPlugIn took 0,01s 
2015-12-15 12:30:02,510  INFO Loading Plugin org.openjump.core.ui.plugin.tools.statistics.CreateScatterPlotPlugIn took 0,02s 
2015-12-15 12:30:02,510  INFO Loading Plugin org.openjump.core.ui.plugin.tools.statistics.CreateBarPlotPlugIn took 0,00s 
2015-12-15 12:30:02,526  INFO Loading Plugin org.openjump.core.ui.plugin.tools.statistics.CreateHistogramPlugIn took 0,02s 
2015-12-15 12:30:02,526  INFO Loading Plugin org.openjump.core.ui.plugin.tools.statistics.ClassifyAttributesPlugIn took 0,00s 
2015-12-15 12:30:02,557  INFO Loading Plugin org.openjump.core.ui.plugin.tools.statistics.CalcVarianceAndMeanPerClassPlugIn took 0,03s 
2015-12-15 12:30:02,557  INFO Loading Plugin org.openjump.core.ui.plugin.tools.statistics.StatisticOverViewPlugIn took 0,00s 
2015-12-15 12:30:02,573  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.LayerStatisticsPlugIn took 0,02s 
2015-12-15 12:30:02,588  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.FeatureStatisticsPlugIn took 0,01s 
2015-12-15 12:30:02,588  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.test.RandomTrianglesPlugIn took 0,00s 
2015-12-15 12:30:02,604  INFO Loading Plugin com.vividsolutions.jump.workbench.ui.plugin.test.RandomArrowsPlugIn took 0,02s 
2015-12-15 12:30:02,604  INFO Loading Plugin org.openjump.core.ui.plugin.tools.generate.CreateGridPlugIn took 0,00s 
2015-12-15 12:30:02,698  INFO Loading Plugin org.openjump.core.ui.plugin.tools.TriangulationPlugIn took 0,09s 
2015-12-15 12:30:02,713  INFO Loading Plugin org.openjump.core.ui.plugin.tools.VoronoiDiagramPlugIn took 0,01s 
2015-12-15 12:30:02,713  INFO Loading Plugin org.openjump.core.ui.plugin.tools.generate.PointLayerFromAttributeTablePlugIn took 0,00s 
2015-12-15 12:30:02,729  INFO Loading Plugin org.openjump.core.ui.plugin.tools.generate.LinearReferencingOnLayerPlugIn took 0,02s 
